txn_id,date,year,month,day,month_index,member,member_clean,role,merchant,category,category_clean,subcategory,account,payment_method,direction,amount,signed_amount,amount_abs,income_amount,expense_amount,savings_amount,debt_amount,essential_amount,asset_amount,currency,recurring,recurring_value,essential,essential_value,source,location,location_clean,note,anomaly_issue,anomaly_severity,anomaly_score,duplicate_key
TXN02404,2025-08-04,2025,8,4,56,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,848.43,848.43,848.43,848.43,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-08-04|Marek|Consulting Client|848.43|income
TXN02405,2025-08-05,2025,8,5,56,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,967.16,967.16,967.16,967.16,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-08-05|Marek|UX Workshop|967.16|income
TXN02406,2025-08-23,2025,8,23,56,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,1029.33,1029.33,1029.33,1029.33,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-08-23|Marek|Consulting Client|1029.33|income
TXN02407,2025-08-26,2025,8,26,56,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,1002.59,1002.59,1002.59,1002.59,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-08-26|Marek|Consulting Client|1002.59|income
TXN02408,2025-08-02,2025,8,2,56,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,4680.48,-4680.48,4680.48,0,4680.48,0,4680.48,4680.48,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2025-08-02|Household|Bank Habitat|4680.48|housing
TXN02409,2025-08-05,2025,8,5,56,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,1002.96,-1002.96,1002.96,0,1002.96,0,1002.96,1002.96,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2025-08-05|Household|Car Finance|1002.96|debt
TXN02410,2025-08-13,2025,8,13,56,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,427.03,-427.03,427.03,0,427.03,0,0,427.03,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-08-13|Household|Power Grid|427.03|utilities
TXN02411,2025-08-06,2025,8,6,56,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,337.28,-337.28,337.28,0,337.28,0,0,337.28,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-08-06|Household|Gas Utility|337.28|utilities
TXN02412,2025-08-17,2025,8,17,56,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,200.15,-200.15,200.15,0,200.15,0,0,200.15,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-08-17|Household|Water Utility|200.15|utilities
TXN02413,2025-08-13,2025,8,13,56,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,135.65,-135.65,135.65,0,135.65,0,0,135.65,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-08-13|Household|Fiber Net|135.65|utilities
TXN02414,2025-08-05,2025,8,5,56,Marek,Marek,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,294.97,-294.97,294.97,0,294.97,0,0,294.97,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-08-05|Marek|Family Grocer|294.97|groceries
TXN02415,2025-08-03,2025,8,3,56,Marek,Marek,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,261.57,-261.57,261.57,0,261.57,0,0,261.57,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-08-03|Marek|Family Grocer|261.57|groceries
TXN02416,2025-08-12,2025,8,12,56,Marek,Marek,family,Green Farm,groceries,groceries,bakery,credit_card,card,out,288.77,-288.77,288.77,0,288.77,0,0,288.77,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-08-12|Marek|Green Farm|288.77|groceries
TXN02417,2025-08-12,2025,8,12,56,Marek,Marek,family,Corner Bakery,groceries,groceries,weekly_shop,credit_card,card,out,247.25,-247.25,247.25,0,247.25,0,0,247.25,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-12|Marek|Corner Bakery|247.25|groceries
TXN02418,2025-08-10,2025,8,10,56,Anna,Anna,family,Local Butcher,groceries,groceries,bakery,credit_card,card,out,290.83,-290.83,290.83,0,290.83,0,0,290.83,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-10|Anna|Local Butcher|290.83|groceries
TXN02419,2025-08-19,2025,8,19,56,Marek,Marek,family,Corner Bakery,groceries,groceries,produce,credit_card,card,out,255.48,-255.48,255.48,0,255.48,0,0,255.48,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-19|Marek|Corner Bakery|255.48|groceries
TXN02420,2025-08-12,2025,8,12,56,Marek,Marek,family,Local Butcher,groceries,groceries,weekly_shop,credit_card,card,out,277.65,-277.65,277.65,0,277.65,0,0,277.65,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-12|Marek|Local Butcher|277.65|groceries
TXN02421,2025-08-01,2025,8,1,56,Anna,Anna,family,Local Butcher,groceries,groceries,produce,credit_card,card,out,282.4,-282.4,282.4,0,282.4,0,0,282.4,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-01|Anna|Local Butcher|282.4|groceries
TXN02422,2025-08-11,2025,8,11,56,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,261.95,-261.95,261.95,0,261.95,0,0,261.95,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-08-11|Anna|Family Grocer|261.95|groceries
TXN02423,2025-08-22,2025,8,22,56,Kuba,Kuba,family,Rail Tickets,transport,transport,parking,credit_card,cash,out,157.64,-157.64,157.64,0,157.64,0,0,157.64,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-08-22|Kuba|Rail Tickets|157.64|transport
TXN02424,2025-08-22,2025,8,22,56,Kuba,Kuba,family,Bike Service,transport,transport,parking,credit_card,card,out,88.29,-88.29,88.29,0,88.29,0,0,88.29,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-22|Kuba|Bike Service|88.29|transport
TXN02425,2025-08-07,2025,8,7,56,Kuba,Kuba,family,Fuel Station,transport,transport,tickets,credit_card,cash,out,137.13,-137.13,137.13,0,137.13,0,0,137.13,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-08-07|Kuba|Fuel Station|137.13|transport
TXN02426,2025-08-04,2025,8,4,56,Marek,Marek,family,Rail Tickets,transport,transport,parking,credit_card,cash,out,122.65,-122.65,122.65,0,122.65,0,0,122.65,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-04|Marek|Rail Tickets|122.65|transport
TXN02427,2025-08-20,2025,8,20,56,Marek,Marek,family,Bike Service,transport,transport,parking,credit_card,card,out,177.01,-177.01,177.01,0,177.01,0,0,177.01,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-20|Marek|Bike Service|177.01|transport
TXN02428,2025-08-19,2025,8,19,56,Kuba,Kuba,family,Bike Service,transport,transport,tickets,credit_card,card,out,123.88,-123.88,123.88,0,123.88,0,0,123.88,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-08-19|Kuba|Bike Service|123.88|transport
TXN02429,2025-08-06,2025,8,6,56,Ola,Ola,child,Bookshop,school,school,tuition,credit_card,card,out,180.98,-180.98,180.98,0,180.98,0,0,180.98,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2025-08-06|Ola|Bookshop|180.98|school
TXN02430,2025-08-15,2025,8,15,56,Kuba,Kuba,child,Math Tutor,school,school,lunch,credit_card,card,out,153.29,-153.29,153.29,0,153.29,0,0,153.29,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-08-15|Kuba|Math Tutor|153.29|school
TXN02431,2025-08-10,2025,8,10,56,Kuba,Kuba,child,Art Class,school,school,tuition,credit_card,card,out,192.82,-192.82,192.82,0,192.82,0,0,192.82,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2025-08-10|Kuba|Art Class|192.82|school
TXN02432,2025-08-12,2025,8,12,56,Ola,Ola,child,Sports Club,school,school,tuition,credit_card,card,out,193.49,-193.49,193.49,0,193.49,0,0,193.49,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-12|Ola|Sports Club|193.49|school
TXN02433,2025-08-23,2025,8,23,56,Luna,Luna,dog,Pet Food Store,dog,dog,insurance,credit_card,card,out,131.76,-131.76,131.76,0,131.76,0,0,131.76,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-23|Luna|Pet Food Store|131.76|dog
TXN02434,2025-08-02,2025,8,2,56,Luna,Luna,dog,Vet Clinic,dog,dog,grooming,credit_card,card,out,154.66,-154.66,154.66,0,154.66,0,0,154.66,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-08-02|Luna|Vet Clinic|154.66|dog
TXN02435,2025-08-26,2025,8,26,56,Kuba,Kuba,family,Dentist,healthcare,healthcare,glasses,credit_card,card,out,336.01,-336.01,336.01,0,336.01,0,0,336.01,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-08-26|Kuba|Dentist|336.01|healthcare
TXN02436,2025-08-20,2025,8,20,56,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,60.48,-60.48,60.48,0,60.48,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-08-20|Household|StreamBox|60.48|subscriptions
TXN02437,2025-08-04,2025,8,4,56,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,36,-36,36,0,36,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-08-04|Household|Cloud Drive|36|subscriptions
TXN02438,2025-08-10,2025,8,10,56,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,41.76,-41.76,41.76,0,41.76,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-08-10|Household|Music Plus|41.76|subscriptions
TXN02439,2025-08-04,2025,8,4,56,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,54.72,-54.72,54.72,0,54.72,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-08-04|Household|Kids Learn|54.72|subscriptions
TXN02440,2025-08-09,2025,8,9,56,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,25.92,-25.92,25.92,0,25.92,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-08-09|Household|Dog Tracker|25.92|subscriptions
TXN02441,2025-08-21,2025,8,21,56,Anna,Anna,family,Streaming Store,entertainment,entertainment,culture,credit_card,card,out,245.77,-245.77,245.77,0,245.77,0,0,0,0,PLN,false,0,false,0,card,Praga,Praga,,,none,0,2025-08-21|Anna|Streaming Store|245.77|entertainment
TXN02442,2025-08-12,2025,8,12,56,Anna,Anna,family,Play Center,entertainment,entertainment,culture,credit_card,card,out,283.88,-283.88,283.88,0,283.88,0,0,0,0,PLN,false,0,false,0,card,Mokotow,Mokotow,,,none,0,2025-08-12|Anna|Play Center|283.88|entertainment
TXN02443,2025-08-08,2025,8,8,56,Household,Household,family,Travel Agency,holiday,holiday,lodging,credit_card,card,out,3059.06,-3059.06,3059.06,0,3059.06,0,0,0,0,PLN,false,0,false,0,card,Zakopane,Zakopane,,,none,0,2025-08-08|Household|Travel Agency|3059.06|holiday
TXN02444,2025-08-27,2025,8,27,56,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1432.8,-1432.8,1432.8,0,0,1432.8,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2025-08-27|Household|Savings Account|1432.8|savings
TXN02445,2025-08-28,2025,8,28,56,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,1014.9,-1014.9,1014.9,0,0,1014.9,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2025-08-28|Household|Brokerage ETF|1014.9|investment
TXN02446,2025-08-13,2025,8,13,56,Anna,Anna,family,Tax Office,refunds,refunds,refund,checking,bank_transfer,in,366.5,366.5,366.5,366.5,0,0,0,0,0,PLN,false,0,false,0,refund,Online,Online,,,none,0,2025-08-13|Anna|Tax Office|366.5|refunds
TXN02447,2025-09-26,2025,9,26,57,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,10187,10187,10187,10187,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2025-09-26|Anna|City Hospital|10187|income
TXN02448,2025-09-30,2025,9,30,57,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,631.42,631.42,631.42,631.42,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-09-30|Marek|UX Workshop|631.42|income
TXN02449,2025-09-19,2025,9,19,57,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,955.61,955.61,955.61,955.61,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-09-19|Marek|UX Workshop|955.61|income
TXN02450,2025-09-02,2025,9,2,57,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,1230.35,1230.35,1230.35,1230.35,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-09-02|Marek|UX Workshop|1230.35|income
TXN02451,2025-09-20,2025,9,20,57,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,503.52,503.52,503.52,503.52,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-09-20|Marek|Consulting Client|503.52|income
TXN02452,2025-09-02,2025,9,2,57,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,825.37,825.37,825.37,825.37,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-09-02|Marek|UX Workshop|825.37|income
TXN02453,2025-09-02,2025,9,2,57,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,4688.32,-4688.32,4688.32,0,4688.32,0,4688.32,4688.32,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2025-09-02|Household|Bank Habitat|4688.32|housing
TXN02454,2025-09-05,2025,9,5,57,Household,Household,family,Car Finance,debt,debt,car_loan,loan,direct_debit,out,1004.64,-1004.64,1004.64,0,1004.64,0,1004.64,1004.64,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2025-09-05|Household|Car Finance|1004.64|debt
TXN02455,2025-09-14,2025,9,14,57,Household,Household,family,Power Grid,utilities,utilities,electricity,checking,direct_debit,out,426.32,-426.32,426.32,0,426.32,0,0,426.32,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-09-14|Household|Power Grid|426.32|utilities
TXN02456,2025-09-08,2025,9,8,57,Household,Household,family,Gas Utility,utilities,utilities,gas,checking,direct_debit,out,318.18,-318.18,318.18,0,318.18,0,0,318.18,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-09-08|Household|Gas Utility|318.18|utilities
TXN02457,2025-09-14,2025,9,14,57,Household,Household,family,Water Utility,utilities,utilities,water,checking,direct_debit,out,205.7,-205.7,205.7,0,205.7,0,0,205.7,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-09-14|Household|Water Utility|205.7|utilities
TXN02458,2025-09-08,2025,9,8,57,Household,Household,family,Fiber Net,utilities,utilities,internet,checking,direct_debit,out,131.27,-131.27,131.27,0,131.27,0,0,131.27,0,PLN,true,1,true,1,bill,Online,Online,,,none,0,2025-09-08|Household|Fiber Net|131.27|utilities
TXN02459,2025-09-03,2025,9,3,57,Anna,Anna,family,Fresh Market,groceries,groceries,produce,credit_card,card,out,318.32,-318.32,318.32,0,318.32,0,0,318.32,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-09-03|Anna|Fresh Market|318.32|groceries
TXN02460,2025-09-15,2025,9,15,57,Marek,Marek,family,Green Farm,groceries,groceries,bakery,credit_card,card,out,302.8,-302.8,302.8,0,302.8,0,0,302.8,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-09-15|Marek|Green Farm|302.8|groceries
TXN02461,2025-09-21,2025,9,21,57,Anna,Anna,family,Corner Bakery,groceries,groceries,bakery,credit_card,card,out,268.71,-268.71,268.71,0,268.71,0,0,268.71,0,PLN,false,0,true,1,card,Praga,Praga,,,none,0,2025-09-21|Anna|Corner Bakery|268.71|groceries
TXN02462,2025-09-13,2025,9,13,57,Anna,Anna,family,Fresh Market,groceries,groceries,household_items,credit_card,card,out,271.37,-271.37,271.37,0,271.37,0,0,271.37,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-09-13|Anna|Fresh Market|271.37|groceries
TXN02463,2025-09-03,2025,9,3,57,Anna,Anna,family,Family Grocer,groceries,groceries,bakery,credit_card,card,out,272.51,-272.51,272.51,0,272.51,0,0,272.51,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-09-03|Anna|Family Grocer|272.51|groceries
TXN02464,2025-09-05,2025,9,5,57,Anna,Anna,family,Green Farm,groceries,groceries,produce,credit_card,card,out,286.36,-286.36,286.36,0,286.36,0,0,286.36,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-05|Anna|Green Farm|286.36|groceries
TXN02465,2025-09-22,2025,9,22,57,Anna,Anna,family,Family Grocer,groceries,groceries,produce,credit_card,card,out,257.34,-257.34,257.34,0,257.34,0,0,257.34,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-09-22|Anna|Family Grocer|257.34|groceries
TXN02466,2025-09-17,2025,9,17,57,Marek,Marek,family,Green Farm,groceries,groceries,bakery,credit_card,card,out,246.5,-246.5,246.5,0,246.5,0,0,246.5,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-09-17|Marek|Green Farm|246.5|groceries
TXN02467,2025-09-18,2025,9,18,57,Kuba,Kuba,family,Fuel Station,transport,transport,service,credit_card,card,out,122.02,-122.02,122.02,0,122.02,0,0,122.02,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-18|Kuba|Fuel Station|122.02|transport
TXN02468,2025-09-19,2025,9,19,57,Kuba,Kuba,family,Rail Tickets,transport,transport,fuel,credit_card,card,out,165.42,-165.42,165.42,0,165.42,0,0,165.42,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-19|Kuba|Rail Tickets|165.42|transport
TXN02469,2025-09-19,2025,9,19,57,Ola,Ola,family,Metro Pass,transport,transport,service,credit_card,card,out,165.74,-165.74,165.74,0,165.74,0,0,165.74,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-09-19|Ola|Metro Pass|165.74|transport
TXN02470,2025-09-20,2025,9,20,57,Marek,Marek,family,Bike Service,transport,transport,parking,credit_card,card,out,109.12,-109.12,109.12,0,109.12,0,0,109.12,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-09-20|Marek|Bike Service|109.12|transport
TXN02471,2025-09-12,2025,9,12,57,Anna,Anna,family,Rail Tickets,transport,transport,tickets,credit_card,cash,out,134.8,-134.8,134.8,0,134.8,0,0,134.8,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-12|Anna|Rail Tickets|134.8|transport
TXN02472,2025-09-28,2025,9,28,57,Ola,Ola,family,Fuel Station,transport,transport,tickets,credit_card,cash,out,81.39,-81.39,81.39,0,81.39,0,0,81.39,0,PLN,false,0,true,1,card,Online,Online,,,none,0,2025-09-28|Ola|Fuel Station|81.39|transport
TXN02473,2025-09-25,2025,9,25,57,Anna,Anna,family,Rail Tickets,transport,transport,tickets,credit_card,cash,out,101.16,-101.16,101.16,0,101.16,0,0,101.16,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-09-25|Anna|Rail Tickets|101.16|transport
TXN02474,2025-09-16,2025,9,16,57,Ola,Ola,child,Sports Club,school,school,lunch,credit_card,card,out,188.29,-188.29,188.29,0,188.29,0,0,188.29,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-16|Ola|Sports Club|188.29|school
TXN02475,2025-09-05,2025,9,5,57,Ola,Ola,child,Math Tutor,school,school,lunch,credit_card,card,out,184.22,-184.22,184.22,0,184.22,0,0,184.22,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-05|Ola|Math Tutor|184.22|school
TXN02476,2025-09-06,2025,9,6,57,Luna,Luna,dog,Vet Clinic,dog,dog,food,credit_card,card,out,154.53,-154.53,154.53,0,154.53,0,0,154.53,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-09-06|Luna|Vet Clinic|154.53|dog
TXN02477,2025-09-29,2025,9,29,57,Luna,Luna,dog,Pet Food Store,dog,dog,insurance,credit_card,card,out,182.21,-182.21,182.21,0,182.21,0,0,182.21,0,PLN,false,0,true,1,card,Warsaw,Warsaw,,,none,0,2025-09-29|Luna|Pet Food Store|182.21|dog
TXN02478,2025-09-15,2025,9,15,57,Marek,Marek,family,Dentist,healthcare,healthcare,visit,credit_card,card,out,230.51,-230.51,230.51,0,230.51,0,0,230.51,0,PLN,false,0,true,1,card,Piaseczno,Piaseczno,,,none,0,2025-09-15|Marek|Dentist|230.51|healthcare
TXN02479,2025-09-01,2025,9,1,57,Kuba,Kuba,family,Optician,healthcare,healthcare,glasses,credit_card,card,out,196.59,-196.59,196.59,0,196.59,0,0,196.59,0,PLN,false,0,true,1,card,Mokotow,Mokotow,,,none,0,2025-09-01|Kuba|Optician|196.59|healthcare
TXN02480,2025-09-13,2025,9,13,57,Household,Household,family,StreamBox,subscriptions,subscriptions,digital,credit_card,direct_debit,out,60.82,-60.82,60.82,0,60.82,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-09-13|Household|StreamBox|60.82|subscriptions
TXN02481,2025-09-25,2025,9,25,57,Household,Household,family,Cloud Drive,subscriptions,subscriptions,digital,credit_card,direct_debit,out,36.2,-36.2,36.2,0,36.2,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-09-25|Household|Cloud Drive|36.2|subscriptions
TXN02482,2025-09-16,2025,9,16,57,Household,Household,family,Music Plus,subscriptions,subscriptions,digital,credit_card,direct_debit,out,41.99,-41.99,41.99,0,41.99,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-09-16|Household|Music Plus|41.99|subscriptions
TXN02483,2025-09-05,2025,9,5,57,Household,Household,family,Kids Learn,subscriptions,subscriptions,digital,credit_card,direct_debit,out,55.02,-55.02,55.02,0,55.02,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-09-05|Household|Kids Learn|55.02|subscriptions
TXN02484,2025-09-24,2025,9,24,57,Household,Household,family,Dog Tracker,subscriptions,subscriptions,digital,credit_card,direct_debit,out,26.06,-26.06,26.06,0,26.06,0,0,0,0,PLN,true,1,false,0,subscription,Online,Online,,,none,0,2025-09-24|Household|Dog Tracker|26.06|subscriptions
TXN02485,2025-09-22,2025,9,22,57,Anna,Anna,family,Museum,entertainment,entertainment,cinema,credit_card,card,out,191.96,-191.96,191.96,0,191.96,0,0,0,0,PLN,false,0,false,0,card,Piaseczno,Piaseczno,,,none,0,2025-09-22|Anna|Museum|191.96|entertainment
TXN02486,2025-09-16,2025,9,16,57,Household,Household,family,Car Service,repairs,repairs,home,checking,card,out,777.4,-777.4,777.4,0,777.4,0,0,0,0,PLN,false,0,false,0,card,Warsaw,Warsaw,,,none,0,2025-09-16|Household|Car Service|777.4|repairs
TXN02487,2025-09-27,2025,9,27,57,Household,Household,family,Savings Account,savings,savings,monthly_transfer,savings,bank_transfer,out,1435.2,-1435.2,1435.2,0,0,1435.2,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2025-09-27|Household|Savings Account|1435.2|savings
TXN02488,2025-09-28,2025,9,28,57,Household,Household,family,Brokerage ETF,investment,investment,etf,brokerage,bank_transfer,out,1016.6,-1016.6,1016.6,0,0,1016.6,0,0,0,PLN,true,1,false,0,bank,Online,Online,,,none,0,2025-09-28|Household|Brokerage ETF|1016.6|investment
TXN02489,2025-10-26,2025,10,26,58,Anna,Anna,parent_salary,City Hospital,income,income,salary,checking,bank_transfer,in,10187,10187,10187,10187,0,0,0,0,0,PLN,true,1,true,1,payroll,Warsaw,Warsaw,monthly salary,,none,0,2025-10-26|Anna|City Hospital|10187|income
TXN02490,2025-10-28,2025,10,28,58,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,998.4,998.4,998.4,998.4,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-28|Marek|Consulting Client|998.4|income
TXN02491,2025-10-02,2025,10,2,58,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,856.68,856.68,856.68,856.68,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-02|Marek|Design Client A|856.68|income
TXN02492,2025-10-23,2025,10,23,58,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,556.34,556.34,556.34,556.34,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-23|Marek|UX Workshop|556.34|income
TXN02493,2025-10-29,2025,10,29,58,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,880.57,880.57,880.57,880.57,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-29|Marek|Design Client A|880.57|income
TXN02494,2025-10-08,2025,10,8,58,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,766.11,766.11,766.11,766.11,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-08|Marek|Design Client A|766.11|income
TXN02495,2025-10-05,2025,10,5,58,Marek,Marek,parent_freelance,UX Workshop,income,income,freelance,checking,bank_transfer,in,683.83,683.83,683.83,683.83,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-05|Marek|UX Workshop|683.83|income
TXN02496,2025-10-19,2025,10,19,58,Marek,Marek,parent_freelance,Design Client A,income,income,freelance,checking,bank_transfer,in,625.55,625.55,625.55,625.55,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-19|Marek|Design Client A|625.55|income
TXN02497,2025-10-14,2025,10,14,58,Marek,Marek,parent_freelance,Consulting Client,income,income,freelance,checking,bank_transfer,in,743.37,743.37,743.37,743.37,0,0,0,0,0,PLN,false,0,false,0,invoice,Online,Online,,,none,0,2025-10-14|Marek|Consulting Client|743.37|income
TXN02498,2025-10-02,2025,10,2,58,Household,Household,family,Bank Habitat,housing,housing,mortgage_payment,mortgage,direct_debit,out,4696.16,-4696.16,4696.16,0,4696.16,0,4696.16,4696.16,0,PLN,true,1,true,1,bank,Warsaw,Warsaw,,,none,0,2025-10-02|Household|Bank Habitat|4696.16|housing
